TED_id,Rating,Total_count
1301,Informative,17
1302,Informative,474
1303,Informative,99
1304,Informative,655
1305,Informative,19
1306,Informative,10
1307,Informative,263
1308,Informative,113
1309,Informative,878
1310,Informative,162
1311,Informative,214
1312,Informative,330
1313,Informative,742
1314,Informative,181
1315,Informative,196
1316,Informative,97
1317,Informative,684
1318,Informative,212
1319,Informative,223
1320,Informative,249
1321,Informative,192
1322,Informative,5
1323,Informative,149
1324,Informative,229
1325,Informative,319
1326,Informative,169
1327,Informative,433
1328,Informative,175
1329,Informative,31
1330,Informative,94
1331,Informative,559
1332,Informative,978
1333,Informative,346
1334,Informative,471
1335,Informative,181
1336,Informative,18
1337,Informative,386
1338,Informative,226
1339,Informative,131
1340,Informative,302
1341,Informative,272
1342,Informative,1126
1343,Informative,39
1344,Informative,150
1345,Informative,255
1346,Informative,9787
1347,Informative,68
1348,Informative,93
1349,Informative,155
1350,Informative,56
1351,Informative,167
1352,Informative,135
1353,Informative,357
1354,Informative,367
1355,Informative,105
1356,Informative,125
1357,Informative,113
1358,Informative,81
1359,Informative,223
1360,Informative,129
1361,Informative,241
1362,Informative,281
1363,Informative,83
1364,Informative,191
1365,Informative,22
1366,Informative,123
1367,Informative,73
1368,Informative,207
1369,Informative,81
1370,Informative,110
1371,Informative,537
1372,Informative,51
1373,Informative,169
1374,Informative,163
1375,Informative,357
1376,Informative,82
1377,Informative,77
1378,Informative,18
1379,Informative,47
1380,Informative,29
1381,Informative,691
1382,Informative,97
1383,Informative,1
1384,Informative,131
1385,Informative,85
1386,Informative,596
1387,Informative,319
1388,Informative,14
1389,Informative,248
1390,Informative,107
1391,Informative,275
1392,Informative,94
1393,Informative,186
1394,Informative,136
1395,Informative,35
1396,Informative,74
1397,Informative,525
1398,Informative,211
1399,Informative,209
1400,Informative,47
1401,Informative,69
1402,Informative,585
1403,Informative,5
1404,Informative,247
1405,Informative,44
1406,Informative,293
1407,Informative,234
1408,Informative,70
1409,Informative,161
1410,Informative,30
1411,Informative,25
1412,Informative,113
1413,Informative,1404
1414,Informative,35
1415,Informative,179
1416,Informative,986
1417,Informative,287
1418,Informative,722
1419,Informative,158
1420,Informative,154
1421,Informative,81
1422,Informative,766
1423,Informative,142
1424,Informative,243
1425,Informative,270
1426,Informative,264
1427,Informative,22
1428,Informative,41
1429,Informative,237
1430,Informative,45
1431,Informative,84
1432,Informative,72
1433,Informative,121
1434,Informative,176
1435,Informative,568
1436,Informative,2253
1437,Informative,36
1438,Informative,202
1439,Informative,657
1440,Informative,161
1441,Informative,280
1442,Informative,356
1443,Informative,283
1444,Informative,10
1445,Informative,358
1446,Informative,61
1447,Informative,178
1448,Informative,953
1449,Informative,367
1450,Informative,291
1451,Informative,104
1452,Informative,92
1453,Informative,1221
1454,Informative,484
1455,Informative,251
1456,Informative,215
1457,Informative,211
1458,Informative,568
1459,Informative,459
1460,Informative,401
1461,Informative,154
1462,Informative,5
1463,Informative,254
1464,Informative,152
1465,Informative,126
1466,Informative,234
1467,Informative,156
1468,Informative,186
1469,Informative,87
1470,Informative,592
1471,Informative,253
1472,Informative,267
1473,Informative,150
1474,Informative,79
1475,Informative,1534
1476,Informative,143
1477,Informative,369
1478,Informative,506
1479,Informative,466
1480,Informative,23
1481,Informative,438
1482,Informative,5
1483,Informative,660
1484,Informative,184
1485,Informative,211
1486,Informative,214
1487,Informative,110
1488,Informative,1545
1489,Informative,351
1490,Informative,204
1491,Informative,103
1492,Informative,447
1493,Informative,458
1494,Informative,75
1495,Informative,989
1496,Informative,326
1497,Informative,334
1498,Informative,40
1499,Informative,52
1500,Informative,212
1501,Informative,2420
1502,Informative,1233
1503,Informative,1221
1504,Informative,104
1505,Informative,9
1506,Informative,76
1507,Informative,144
1508,Informative,256
1509,Informative,44
1510,Informative,379
1511,Informative,167
1512,Informative,19
1513,Informative,81
1514,Informative,534
1515,Informative,170
1516,Informative,209
1517,Informative,396
1518,Informative,325
1519,Informative,136
1520,Informative,151
1521,Informative,32
1522,Informative,462
1523,Informative,325
1524,Informative,146
1525,Informative,191
1526,Informative,116
1527,Informative,222
1528,Informative,91
1529,Informative,45
1530,Informative,145
1531,Informative,54
1532,Informative,238
1533,Informative,786
1534,Informative,217
1535,Informative,69
1536,Informative,122
1537,Informative,865
1538,Informative,158
1539,Informative,164
1540,Informative,0
1541,Informative,535
1542,Informative,224
1543,Informative,39
1544,Informative,185
1545,Informative,269
1546,Informative,203
1547,Informative,46
1548,Informative,116
1549,Informative,186
1550,Informative,9
1551,Informative,270
1552,Informative,37
1553,Informative,43
1554,Informative,266
1555,Informative,14
1556,Informative,78
1557,Informative,44
1558,Informative,19
1559,Informative,128
1560,Informative,38
1561,Informative,251
1562,Informative,166
1563,Informative,241
1564,Informative,588
1565,Informative,19
1566,Informative,278
1567,Informative,60
1568,Informative,2113
1569,Informative,166
1570,Informative,36
1571,Informative,284
1572,Informative,5248
1573,Informative,611
1574,Informative,21
1575,Informative,243
1576,Informative,49
1577,Informative,43
1578,Informative,240
1579,Informative,411
1580,Informative,812
1581,Informative,1128
1582,Informative,165
1583,Informative,334
1584,Informative,81
1585,Informative,1369
1586,Informative,329
1587,Informative,241
1588,Informative,660
1589,Informative,535
1590,Informative,495
1591,Informative,221
1592,Informative,549
1593,Informative,79
1594,Informative,171
1595,Informative,252
1596,Informative,277
1597,Informative,207
1598,Informative,189
1599,Informative,198
1600,Informative,104
1601,Informative,310
1602,Informative,19
1603,Informative,279
1604,Informative,632
1605,Informative,63
1606,Informative,184
1607,Informative,180
1608,Informative,157
1609,Informative,318
1610,Informative,70
1611,Informative,261
1612,Informative,182
1613,Informative,83
1614,Informative,157
1615,Informative,109
1616,Informative,833
1617,Informative,297
1618,Informative,82
1619,Informative,702
1620,Informative,898
1621,Informative,434
1622,Informative,69
1623,Informative,151
1624,Informative,119
1625,Informative,23
1626,Informative,121
1627,Informative,182
1628,Informative,56
1629,Informative,118
1630,Informative,566
1631,Informative,225
1632,Informative,1404
1633,Informative,219
1634,Informative,84
1635,Informative,219
1636,Informative,151
1637,Informative,64
1638,Informative,202
1639,Informative,68
1640,Informative,48
1641,Informative,84
1642,Informative,250
1643,Informative,515
1644,Informative,83
1645,Informative,286
1646,Informative,2227
1647,Informative,95
1648,Informative,1103
1649,Informative,46
1650,Informative,144
1651,Informative,175
1652,Informative,124
1653,Informative,190
1654,Informative,1838
1655,Informative,100
1656,Informative,47
1657,Informative,154
1658,Informative,257
1659,Informative,92
1660,Informative,53
1661,Informative,113
1662,Informative,449
1663,Informative,185
1664,Informative,991
1665,Informative,55
1666,Informative,338
1667,Informative,359
1668,Informative,35
1669,Informative,293
1670,Informative,41
1671,Informative,110
1672,Informative,136
1673,Informative,93
1674,Informative,453
1675,Informative,24
1676,Informative,251
1677,Informative,607
1678,Informative,246
1679,Informative,96
1680,Informative,207
1681,Informative,186
1682,Informative,839
1683,Informative,798
1684,Informative,99
1685,Informative,352
1686,Informative,197
1687,Informative,102
1688,Informative,388
1689,Informative,471
1690,Informative,139
1691,Informative,542
1692,Informative,570
1693,Informative,40
1694,Informative,450
1695,Informative,438
1696,Informative,208
1697,Informative,457
1698,Informative,562
1699,Informative,258
1700,Informative,328
1701,Informative,1361
1702,Informative,489
1703,Informative,274
1704,Informative,279
1705,Informative,684
1706,Informative,239
1707,Informative,254
1708,Informative,1031
1709,Informative,454
1710,Informative,775
1711,Informative,234
1712,Informative,8
1713,Informative,516
1714,Informative,380
1715,Informative,1133
1716,Informative,106
1717,Informative,372
1718,Informative,376
1719,Informative,977
1720,Informative,157
1721,Informative,18
1722,Informative,169
1723,Informative,297
1724,Informative,345
1725,Informative,333
1726,Informative,376
1727,Informative,167
1728,Informative,373
1729,Informative,444
1730,Informative,141
1731,Informative,251
1732,Informative,1038
1733,Informative,1435
1734,Informative,244
1735,Informative,510
1736,Informative,32
1737,Informative,479
1738,Informative,79
1739,Informative,190
1740,Informative,505
1741,Informative,211
1742,Informative,529
1743,Informative,322
1744,Informative,703
1745,Informative,496
1746,Informative,50
1747,Informative,1825
1748,Informative,390
1749,Informative,221
1750,Informative,223
1751,Informative,160
1752,Informative,551
1753,Informative,312
1754,Informative,268
1755,Informative,174
1756,Informative,112
1757,Informative,475
1758,Informative,1415
1759,Informative,91
1760,Informative,171
1761,Informative,149
1762,Informative,793
1763,Informative,817
1764,Informative,463
1765,Informative,117
1766,Informative,136
1767,Informative,169
1768,Informative,612
1769,Informative,1721
1770,Informative,337
1771,Informative,25
1772,Informative,192
1773,Informative,615
1774,Informative,429
1775,Informative,95
1776,Informative,5167
1777,Informative,193
1778,Informative,283
1779,Informative,1311
1780,Informative,317
1781,Informative,359
1782,Informative,545
1783,Informative,347
1784,Informative,277
1785,Informative,383
1786,Informative,138
1787,Informative,373
1788,Informative,501
1789,Informative,13
1790,Informative,308
1791,Informative,140
1792,Informative,241
1793,Informative,923
1794,Informative,271
1795,Informative,209
1796,Informative,131
1797,Informative,479
1798,Informative,820
1799,Informative,228
1800,Informative,302
1801,Informative,231
1802,Informative,174
1803,Informative,97
1804,Informative,57
1805,Informative,454
1806,Informative,113
1807,Informative,257
1808,Informative,153
1809,Informative,142
1810,Informative,317
1811,Informative,135
1812,Informative,232
1813,Informative,79
1814,Informative,333
1815,Informative,31
1816,Informative,251
1817,Informative,52
1818,Informative,1244
1819,Informative,49
1820,Informative,563
1821,Informative,275
1822,Informative,63
1823,Informative,423
1824,Informative,163
1825,Informative,230
1826,Informative,620
1827,Informative,257
1828,Informative,393
1829,Informative,429
1830,Informative,264
1831,Informative,898
1832,Informative,220
1833,Informative,512
1834,Informative,21
1835,Informative,349
1836,Informative,499
1837,Informative,262
1838,Informative,420
1839,Informative,1424
1840,Informative,2599
1841,Informative,290
1842,Informative,522
1843,Informative,231
1844,Informative,37
1845,Informative,290
1846,Informative,188
1847,Informative,297
1848,Informative,155
1849,Informative,234
1850,Informative,302
1851,Informative,121
1852,Informative,54
1853,Informative,66
1854,Informative,274
1855,Informative,259
1856,Informative,267
1857,Informative,273
1858,Informative,274
1859,Informative,65
1860,Informative,420
1861,Informative,564
1862,Informative,812
1863,Informative,547
1864,Informative,39
1865,Informative,254
1866,Informative,385
1867,Informative,89
1868,Informative,411
1869,Informative,432
1870,Informative,647
1871,Informative,839
1872,Informative,207
1873,Informative,259
1874,Informative,33
1875,Informative,811
1876,Informative,669
1877,Informative,1
1878,Informative,100
1879,Informative,109
1880,Informative,164
1881,Informative,968
1882,Informative,186
1883,Informative,212
1884,Informative,748
1885,Informative,1612
1886,Informative,205
1887,Informative,114
1888,Informative,225
1889,Informative,366
1890,Informative,369
1891,Informative,198
1892,Informative,116
1893,Informative,152
1894,Informative,214
1895,Informative,413
1896,Informative,80
1897,Informative,184
1898,Informative,17
1899,Informative,340
1900,Informative,276
1901,Informative,121
1902,Informative,169
1903,Informative,251
1904,Informative,150
1905,Informative,327
1906,Informative,154
1907,Informative,202
1908,Informative,176
1909,Informative,778
1910,Informative,722
1911,Informative,61
1912,Informative,228
1913,Informative,252
1914,Informative,220
1915,Informative,844
1916,Informative,4288
1917,Informative,2557
1918,Informative,198
1919,Informative,143
1920,Informative,169
1921,Informative,856
1922,Informative,101
1923,Informative,118
1924,Informative,295
1925,Informative,25
1926,Informative,224
1927,Informative,215
1928,Informative,7
1929,Informative,813
1930,Informative,160
1931,Informative,106
1932,Informative,431
1933,Informative,291
1934,Informative,190
1935,Informative,486
1936,Informative,168
1937,Informative,505
1938,Informative,509
1939,Informative,574
1940,Informative,2356
1941,Informative,465
1942,Informative,333
1943,Informative,154
1944,Informative,198
1945,Informative,144
1946,Informative,226
1947,Informative,181
1948,Informative,333
1949,Informative,122
1950,Informative,894
1951,Informative,546
1952,Informative,349
1953,Informative,699
1954,Informative,142
1955,Informative,152
1956,Informative,57
1957,Informative,281
1958,Informative,369
1959,Informative,253
1960,Informative,774
1961,Informative,280
1962,Informative,140
1963,Informative,314
1964,Informative,228
1965,Informative,680
1966,Informative,638
1967,Informative,529
1968,Informative,711
1969,Informative,547
1970,Informative,210
1971,Informative,3
1972,Informative,267
1973,Informative,32
1974,Informative,456
1975,Informative,293
1976,Informative,563
1977,Informative,80
1978,Informative,62
1979,Informative,212
1980,Informative,161
1981,Informative,2479
1982,Informative,22
1983,Informative,198
1984,Informative,551
1985,Informative,409
1986,Informative,67
1987,Informative,1797
1988,Informative,398
1989,Informative,444
1990,Informative,481
1991,Informative,179
1992,Informative,552
1993,Informative,106
1994,Informative,510
1995,Informative,46
1996,Informative,373
1997,Informative,875
1998,Informative,981
1999,Informative,150
2000,Informative,6
2001,Informative,100
2002,Informative,190
2003,Informative,996
2004,Informative,568
2005,Informative,373
2006,Informative,688
2007,Informative,369
2008,Informative,85
2009,Informative,253
2010,Informative,126
2011,Informative,3734
2012,Informative,134
2013,Informative,386
2014,Informative,135
2015,Informative,37
2016,Informative,81
2017,Informative,322
2018,Informative,341
2019,Informative,336
2020,Informative,627
2021,Informative,63
2022,Informative,1067
2023,Informative,1082
2024,Informative,397
2025,Informative,24
2026,Informative,222
2027,Informative,213
2028,Informative,378
2029,Informative,362
2030,Informative,470
2031,Informative,37
2032,Informative,436
2033,Informative,236
2034,Informative,183
2035,Informative,314
2036,Informative,264
2037,Informative,112
2038,Informative,1057
2039,Informative,193
2040,Informative,105
2041,Informative,392
2042,Informative,612
2043,Informative,29
2044,Informative,310
2045,Informative,157
2046,Informative,391
2047,Informative,319
2048,Informative,347
2049,Informative,180
2050,Informative,194
2051,Informative,176
2052,Informative,9
2053,Informative,628
2054,Informative,338
2055,Informative,188
2056,Informative,126
2057,Informative,932
2058,Informative,291
2059,Informative,316
2060,Informative,267
2061,Informative,2265
2062,Informative,12
2063,Informative,421
2064,Informative,268
2065,Informative,678
2066,Informative,304
2067,Informative,85
2068,Informative,569
2069,Informative,583
2070,Informative,245
2071,Informative,162
2072,Informative,185
2073,Informative,217
2074,Informative,183
2075,Informative,100
2076,Informative,1175
2077,Informative,153
2078,Informative,160
2079,Informative,239
2080,Informative,557
2081,Informative,9
2082,Informative,180
2083,Informative,463
2084,Informative,141
2085,Informative,114
2086,Informative,394
2087,Informative,169
2088,Informative,115
2089,Informative,596
2090,Informative,461
2091,Informative,212
2092,Informative,598
2093,Informative,38
2094,Informative,233
2095,Informative,275
2096,Informative,76
2097,Informative,121
2098,Informative,92
2099,Informative,146
2100,Informative,359
2101,Informative,17
2102,Informative,478
2103,Informative,347
2104,Informative,224
2105,Informative,121
2106,Informative,213
2107,Informative,316
2108,Informative,105
2109,Informative,2868
2110,Informative,529
2111,Informative,471
2112,Informative,284
2113,Informative,265
2114,Informative,401
2115,Informative,336
2116,Informative,118
2117,Informative,191
2118,Informative,174
2119,Informative,222
2120,Informative,249
2121,Informative,148
2122,Informative,122
2123,Informative,384
2124,Informative,644
2125,Informative,276
2126,Informative,183
2127,Informative,167
2128,Informative,69
2129,Informative,139
2130,Informative,322
2131,Informative,1987
2132,Informative,105
2133,Informative,124
2134,Informative,135
2135,Informative,186
2136,Informative,241
2137,Informative,318
2138,Informative,248
2139,Informative,444
2140,Informative,3599
2141,Informative,199
2142,Informative,472
2143,Informative,468
2144,Informative,719
2145,Informative,647
2146,Informative,145
2147,Informative,98
2148,Informative,177
2149,Informative,128
2150,Informative,19
2151,Informative,581
2152,Informative,392
2153,Informative,320
2154,Informative,570
2155,Informative,318
2156,Informative,164
2157,Informative,115
2158,Informative,375
2159,Informative,102
2160,Informative,321
2161,Informative,2349
2162,Informative,291
2163,Informative,163
2164,Informative,174
2165,Informative,630
2166,Informative,143
2167,Informative,509
2168,Informative,112
2169,Informative,254
2170,Informative,268
2171,Informative,1545
2172,Informative,299
2173,Informative,391
2174,Informative,1394
2175,Informative,149
2176,Informative,364
2177,Informative,324
2178,Informative,410
2179,Informative,245
2180,Informative,539
2181,Informative,220
2182,Informative,359
2183,Informative,324
2184,Informative,190
2185,Informative,156
2186,Informative,132
2187,Informative,902
2188,Informative,42
2189,Informative,416
2190,Informative,370
2191,Informative,394
2192,Informative,253
2193,Informative,153
2194,Informative,135
2195,Informative,166
2196,Informative,465
2197,Informative,98
2198,Informative,94
2199,Informative,49
2200,Informative,7
2201,Informative,170
2202,Informative,495
2203,Informative,498
2204,Informative,65
2205,Informative,213
2206,Informative,1018
2207,Informative,274
2208,Informative,265
2209,Informative,572
2210,Informative,347
2211,Informative,64
2212,Informative,602
2213,Informative,109
2214,Informative,117
2215,Informative,79
2216,Informative,87
2217,Informative,209
2218,Informative,29
2219,Informative,109
2220,Informative,288
2221,Informative,201
2222,Informative,615
2223,Informative,479
2224,Informative,126
2225,Informative,310
2226,Informative,198
2227,Informative,133
2228,Informative,41
2229,Informative,360
2230,Informative,47
2231,Informative,199
2232,Informative,268
2233,Informative,1274
2234,Informative,415
2235,Informative,67
2236,Informative,250
2237,Informative,1600
2238,Informative,249
2239,Informative,58
2240,Informative,261
2241,Informative,1283
2242,Informative,153
2243,Informative,118
2244,Informative,239
2245,Informative,310
2246,Informative,193
2247,Informative,680
2248,Informative,111
2249,Informative,284
2250,Informative,39
2251,Informative,232
2252,Informative,300
2253,Informative,1480
2254,Informative,699
2255,Informative,393
2256,Informative,345
2257,Informative,132
2258,Informative,446
2259,Informative,248
2260,Informative,383
2261,Informative,140
2262,Informative,64
2263,Informative,34
2264,Informative,532
2265,Informative,362
2266,Informative,113
2267,Informative,1329
2268,Informative,187
2269,Informative,156
2270,Informative,490
2271,Informative,424
2272,Informative,150
2273,Informative,79
2274,Informative,1031
2275,Informative,141
2276,Informative,353
2277,Informative,142
2278,Informative,668
2279,Informative,923
2280,Informative,488
2281,Informative,173
2282,Informative,557
2283,Informative,87
2284,Informative,438
2285,Informative,97
2286,Informative,170
2287,Informative,177
2288,Informative,357
2289,Informative,313
2290,Informative,410
2291,Informative,813
2292,Informative,297
2293,Informative,426
2294,Informative,114
2295,Informative,251
2296,Informative,606
2297,Informative,24
2298,Informative,514
2299,Informative,100
2300,Informative,182
2301,Informative,174
2302,Informative,312
2303,Informative,57
2304,Informative,339
2305,Informative,189
2306,Informative,396
2307,Informative,269
2308,Informative,152
2309,Informative,364
2310,Informative,142
2311,Informative,22
2312,Informative,432
2313,Informative,4
2314,Informative,109
2315,Informative,605
2316,Informative,319
2317,Informative,106
2318,Informative,87
2319,Informative,3
2320,Informative,65
2321,Informative,171
2322,Informative,452
2323,Informative,173
2324,Informative,192
2325,Informative,159
2326,Informative,479
2327,Informative,466
2328,Informative,94
2329,Informative,555
2330,Informative,82
2331,Informative,542
2332,Informative,1456
2333,Informative,231
2334,Informative,91
2335,Informative,437
2336,Informative,76
2337,Informative,35
2338,Informative,65
2339,Informative,186
2340,Informative,786
2341,Informative,53
2342,Informative,137
2343,Informative,163
2344,Informative,329
2345,Informative,395
2346,Informative,143
2347,Informative,1851
2348,Informative,468
2349,Informative,25
2350,Informative,447
2351,Informative,107
2352,Informative,305
2353,Informative,1399
2354,Informative,119
2355,Informative,442
2356,Informative,369
2357,Informative,215
2358,Informative,272
2359,Informative,266
2360,Informative,187
2361,Informative,192
2362,Informative,727
2363,Informative,332
2364,Informative,133
2365,Informative,427
2366,Informative,292
2367,Informative,162
2368,Informative,391
2369,Informative,319
2370,Informative,172
2371,Informative,134
2372,Informative,341
2373,Informative,1252
2374,Informative,370
2375,Informative,312
2376,Informative,420
2377,Informative,203
2378,Informative,184
2379,Informative,280
2380,Informative,203
2381,Informative,112
2382,Informative,3
2383,Informative,250
2384,Informative,430
2385,Informative,219
2386,Informative,219
2387,Informative,583
2388,Informative,169
2389,Informative,290
2390,Informative,147
2391,Informative,176
2392,Informative,68
2393,Informative,213
2394,Informative,172
2395,Informative,67
2396,Informative,1
2397,Informative,205
2398,Informative,482
2399,Informative,201
2400,Informative,68
2401,Informative,198
2402,Informative,136
2403,Informative,191
2404,Informative,212
2405,Informative,588
2406,Informative,100
2407,Informative,3
2408,Informative,114
2409,Informative,123
2410,Informative,96
2411,Informative,113
2412,Informative,121
2413,Informative,453
2414,Informative,134
2415,Informative,286
2416,Informative,134
2417,Informative,349
2418,Informative,1
2419,Informative,30
2420,Informative,259
2421,Informative,45
2422,Informative,214
2423,Informative,183
2424,Informative,175
2425,Informative,111
2426,Informative,236
2427,Informative,143
2428,Informative,158
2429,Informative,126
2430,Informative,162
2431,Informative,33
2432,Informative,201
2433,Informative,18
2434,Informative,274
2435,Informative,320
2436,Informative,171
2437,Informative,82
2438,Informative,142
2439,Informative,38
2440,Informative,1067
2441,Informative,446
2442,Informative,225
2443,Informative,245
2444,Informative,217
2445,Informative,89
2446,Informative,45
2447,Informative,358
2448,Informative,117
2449,Informative,171
2450,Informative,241
2451,Informative,153
2452,Informative,137
2453,Informative,145
2454,Informative,296
2455,Informative,122
2456,Informative,530
2457,Informative,21
2458,Informative,121
2459,Informative,177
2460,Informative,33
2461,Informative,215
2462,Informative,88
2463,Informative,50
2464,Informative,49
2465,Informative,13
2466,Informative,50
2467,Informative,256
2468,Informative,142
2469,Informative,51
2470,Informative,374
2471,Informative,62
2472,Informative,738
2473,Informative,18
2474,Informative,150
2475,Informative,56
2476,Informative,0
2477,Informative,136
2478,Informative,122
2479,Informative,93
2480,Informative,90
2481,Informative,66
2482,Informative,57
2483,Informative,75
2484,Informative,41
2485,Informative,46
2486,Informative,40
2487,Informative,351
2488,Informative,51
2489,Informative,231
2490,Informative,96
2491,Informative,48
2492,Informative,15
2493,Informative,90
2494,Informative,75
2495,Informative,227
2496,Informative,84
2497,Informative,31
2498,Informative,49
2499,Informative,33
2500,Informative,20
2501,Informative,32
2502,Informative,112
2503,Informative,109
2504,Informative,213
2505,Informative,102
2506,Informative,122
2507,Informative,1
2508,Informative,215
2509,Informative,23
2510,Informative,235
2511,Informative,32
2512,Informative,76
2513,Informative,95
2514,Informative,51
2515,Informative,236
2516,Informative,18
2517,Informative,266
2518,Informative,64
2519,Informative,5
2520,Informative,53
2521,Informative,146
2522,Informative,24
2523,Informative,47
2524,Informative,16
2525,Informative,91
2526,Informative,129
2527,Informative,112
2528,Informative,5
2529,Informative,97
2530,Informative,40
2531,Informative,64
2532,Informative,214
2533,Informative,16
2534,Informative,50
2535,Informative,71
2536,Informative,15
2537,Informative,294
2538,Informative,51
2539,Informative,78
2540,Informative,157
2541,Informative,91
2542,Informative,15
2543,Informative,68
2544,Informative,37
2545,Informative,33
2546,Informative,38
2547,Informative,32
2548,Informative,75
2549,Informative,25
0,Fascinating,10581
1,Fascinating,132
2,Fascinating,166
3,Fascinating,132
4,Fascinating,4606
5,Fascinating,1350
6,Fascinating,316
7,Fascinating,153
8,Fascinating,313
9,Fascinating,459
10,Fascinating,148
11,Fascinating,41
12,Fascinating,83
13,Fascinating,919
14,Fascinating,67
15,Fascinating,635
16,Fascinating,454
17,Fascinating,159
18,Fascinating,220
19,Fascinating,181
20,Fascinating,111
21,Fascinating,177
22,Fascinating,34
23,Fascinating,2106
24,Fascinating,144
25,Fascinating,515
26,Fascinating,1281
27,Fascinating,404
28,Fascinating,2082
29,Fascinating,4303
30,Fascinating,2491
31,Fascinating,356
32,Fascinating,812
33,Fascinating,61
34,Fascinating,62
35,Fascinating,27
36,Fascinating,44
37,Fascinating,247
38,Fascinating,124
39,Fascinating,51
40,Fascinating,149
41,Fascinating,74
42,Fascinating,357
43,Fascinating,799
44,Fascinating,691
45,Fascinating,311
46,Fascinating,27
47,Fascinating,777
48,Fascinating,186
49,Fascinating,85
50,Fascinating,130
51,Fascinating,169
52,Fascinating,928
53,Fascinating,88
54,Fascinating,737
55,Fascinating,167
56,Fascinating,201
57,Fascinating,200
58,Fascinating,846
59,Fascinating,224
60,Fascinating,84
61,Fascinating,172
62,Fascinating,242
63,Fascinating,86
64,Fascinating,229
65,Fascinating,198
66,Fascinating,432
67,Fascinating,571
68,Fascinating,298
69,Fascinating,367
70,Fascinating,68
71,Fascinating,310
72,Fascinating,138
73,Fascinating,158
74,Fascinating,53
75,Fascinating,76
76,Fascinating,38
77,Fascinating,98
78,Fascinating,402
79,Fascinating,119
80,Fascinating,704
81,Fascinating,163
82,Fascinating,65
83,Fascinating,1342
84,Fascinating,600
85,Fascinating,724
86,Fascinating,10
87,Fascinating,32
88,Fascinating,653
89,Fascinating,1291
90,Fascinating,286
91,Fascinating,93
92,Fascinating,117
93,Fascinating,24
94,Fascinating,31
95,Fascinating,112
96,Fascinating,934
97,Fascinating,19
98,Fascinating,43
99,Fascinating,100
100,Fascinating,67
101,Fascinating,97
102,Fascinating,36
103,Fascinating,342
104,Fascinating,84
105,Fascinating,58
106,Fascinating,750
107,Fascinating,347
108,Fascinating,1623
109,Fascinating,57
110,Fascinating,78
111,Fascinating,301
112,Fascinating,209
113,Fascinating,12
114,Fascinating,319
115,Fascinating,48
116,Fascinating,54
117,Fascinating,1265
118,Fascinating,437
119,Fascinating,763
120,Fascinating,553
121,Fascinating,642
122,Fascinating,103
123,Fascinating,596
124,Fascinating,431
125,Fascinating,912
126,Fascinating,14
127,Fascinating,80
128,Fascinating,39
129,Fascinating,216
130,Fascinating,33
131,Fascinating,115
132,Fascinating,102
133,Fascinating,89
134,Fascinating,42
135,Fascinating,54
136,Fascinating,91
137,Fascinating,688
138,Fascinating,518
139,Fascinating,115
140,Fascinating,1289
141,Fascinating,476
142,Fascinating,731
143,Fascinating,65
144,Fascinating,349
145,Fascinating,269
146,Fascinating,356
147,Fascinating,140
148,Fascinating,1768
149,Fascinating,562
150,Fascinating,367
151,Fascinating,448
152,Fascinating,121
153,Fascinating,249
154,Fascinating,3847
155,Fascinating,78
156,Fascinating,466
157,Fascinating,1170
158,Fascinating,589
159,Fascinating,261
160,Fascinating,300
161,Fascinating,282
162,Fascinating,57
163,Fascinating,513
164,Fascinating,1137
165,Fascinating,334
166,Fascinating,483
167,Fascinating,221
168,Fascinating,3710
169,Fascinating,246
170,Fascinating,25
171,Fascinating,371
172,Fascinating,916
173,Fascinating,40
174,Fascinating,884
175,Fascinating,907
176,Fascinating,8448
177,Fascinating,82
178,Fascinating,68
179,Fascinating,62
180,Fascinating,122
181,Fascinating,633
182,Fascinating,24
183,Fascinating,66
184,Fascinating,44
185,Fascinating,76
186,Fascinating,167
187,Fascinating,120
188,Fascinating,570
189,Fascinating,182
190,Fascinating,529
191,Fascinating,206
192,Fascinating,117
193,Fascinating,24
194,Fascinating,267
195,Fascinating,36
196,Fascinating,191
197,Fascinating,357
198,Fascinating,175
199,Fascinating,583
200,Fascinating,177
201,Fascinating,14447
202,Fascinating,31
203,Fascinating,241
204,Fascinating,240
205,Fascinating,92
206,Fascinating,122
207,Fascinating,679
208,Fascinating,645
209,Fascinating,105
210,Fascinating,524
211,Fascinating,77
212,Fascinating,53
213,Fascinating,1070
214,Fascinating,340
215,Fascinating,1684
216,Fascinating,168
217,Fascinating,258
218,Fascinating,53
219,Fascinating,444
220,Fascinating,2551
221,Fascinating,1633
222,Fascinating,31
223,Fascinating,37
224,Fascinating,1921
225,Fascinating,172
226,Fascinating,488
227,Fascinating,1846
228,Fascinating,340
229,Fascinating,505
230,Fascinating,704
231,Fascinating,175
232,Fascinating,370
233,Fascinating,24
234,Fascinating,117
235,Fascinating,652
236,Fascinating,157
237,Fascinating,84
238,Fascinating,512
239,Fascinating,78
240,Fascinating,319
241,Fascinating,565
242,Fascinating,225
243,Fascinating,495
244,Fascinating,211
245,Fascinating,86
246,Fascinating,2736
247,Fascinating,55
248,Fascinating,32
249,Fascinating,57
250,Fascinating,77
251,Fascinating,386
252,Fascinating,48
253,Fascinating,42
254,Fascinating,179
255,Fascinating,36
256,Fascinating,373
257,Fascinating,53
258,Fascinating,252
259,Fascinating,1063
260,Fascinating,294
261,Fascinating,531
262,Fascinating,2555
263,Fascinating,708
264,Fascinating,23
